Time dt accelX accelY accelZ omegaX omegaY omegaZ
1534367452.65000200271606445312 0.0499989986419677734375 0.00179624673910439014434814453125 0.04633523523807525634765625 -0.06361882388591766357421875 -0.000321426021400839090347290039062 -0.000115733484562952071428298950195 -0.00172631232999265193939208984375
1534367452.70000290870666503906 0.0500009059906005859375 -0.03012126870453357696533203125 0.066701233386993408203125 -0.08286421000957489013671875 -0.000296060024993494153022766113281 -0.00125177146401256322860717773438 0.000121727076475508511066436767578
1534367452.75000309944152832031 0.05000019073486328125 -0.007582780905067920684814453125 0.0355928428471088409423828125 -0.0572093427181243896484375 0.00158615747932344675064086914062 -0.000759983493480831384658813476562 0.00128805148415267467498779296875
1534367452.80008411407470703125 0.0500810146331787109375 -0.009152828715741634368896484375 -0.010182485915720462799072265625 -0.091142587363719940185546875 7.96407548477873206138610839844e-05 -0.00079776602797210216522216796875 -0.00175383291207253932952880859375
1534367452.85000205039978027344 0.0499179363250732421875 -0.0473223961889743804931640625 -0.0376237593591213226318359375 -0.06651206314563751220703125 -0.000627788773272186517715454101562 -0.000241829737205989658832550048828 -0.000790250313002616167068481445312
1534367452.90023207664489746094 0.0502300262451171875 -0.0130417011678218841552734375 -0.0213661901652812957763671875 -0.0553921498358249664306640625 0.000837651663459837436676025390625 0.00077198282815515995025634765625 0.001491281203925609588623046875
1534367452.95000100135803222656 0.049768924713134765625 -0.014099699445068836212158203125 -0.02183035202324390411376953125 -0.0966501533985137939453125 7.57834350224584341049194335938e-05 0.000981891877017915248870849609375 0.00165836152154952287673950195312
1534367453.00001096725463867188 0.0500099658966064453125 -0.01693482510745525360107421875 -0.026236839592456817626953125 -0.06263147294521331787109375 -0.000834740407299250364303588867188 -7.37382870283909142017364501953e-05 -0.0005741007626056671142578125
1534367453.05000090599060058594 0.0499899387359619140625 -0.013377961702644824981689453125 -0.0025223004631698131561279296875 -0.074955724179744720458984375 -0.000535978644620627164840698242188 -0.000352338218363001942634582519531 -0.000740340910851955413818359375
1534367453.10000395774841308594 0.0500030517578125 0.003747400827705860137939453125 0.0159825794398784637451171875 -0.082887284457683563232421875 -3.61631464329548180103302001953e-05 -0.00126600905787199735641479492188 -0.000478481350000947713851928710938
1534367453.15010595321655273438 0.0501019954681396484375 -0.041588507592678070068359375 0.02102024666965007781982421875 -0.056623876094818115234375 -0.00025669671595096588134765625 -0.001001156866550445556640625 0.000423092715209349989891052246094
1534367453.20000290870666503906 0.0498969554901123046875 -0.029059611260890960693359375 0.015567020513117313385009765625 -0.063883483409881591796875 0.00107223051600158214569091796875 0.00127512007020413875579833984375 0.000741581083275377750396728515625
1534367453.25025105476379394531 0.05024814605712890625 -0.009144890122115612030029296875 -0.000996128306724131107330322265625 -0.085649259388446807861328125 -0.000115616465336643159389495849609 0.00134688720572739839553833007812 -0.00119216437451541423797607421875
1534367453.3000030517578125 0.0497519969940185546875 -0.01582370698451995849609375 -0.0281338281929492950439453125 -0.071885176002979278564453125 0.00043107266537845134735107421875 0.0008894805796444416046142578125 -0.000959224998950958251953125
1534367453.35000300407409667969 0.0499999523162841796875 -0.02397294528782367706298828125 -0.01614332385361194610595703125 -0.072125546634197235107421875 2.25767544179689139127731323242e-05 -0.000211078251595608890056610107422 0.000527198601048439741134643554688
1534367453.40000200271606445312 0.0499989986419677734375 -0.01995408348739147186279296875 0.01595626585185527801513671875 -0.07902140915393829345703125 0.000897218473255634307861328125 -0.000752256426494568586349487304688 0.000523286755196750164031982421875
1534367453.45000195503234863281 0.0499999523162841796875 -0.0352350771427154541015625 0.02102358080446720123291015625 -0.0616404898464679718017578125 -0.000353209848981350660324096679688 0.000399791257223114371299743652344 -0.000273256708169355988502502441406
1534367453.50013303756713867188 0.0501310825347900390625 -0.02659752406179904937744140625 0.009651199914515018463134765625 -0.0719501972198486328125 0.000143816476338542997837066650391 0.0004534269683063030242919921875 -0.000585468427743762731552124023438
1534367453.55000209808349609375 0.049869060516357421875 -0.01191558875143527984619140625 0.014586760662496089935302734375 -0.0596109926700592041015625 0.000461087271105498075485229492188 3.95189090340863913297653198242e-05 -7.98747205408290028572082519531e-05
1534367453.60004496574401855469 0.0500428676605224609375 -0.015110346488654613494873046875 -0.0082573927938938140869140625 -0.0796719491481781005859375 -3.89983833883889019489288330078e-05 -4.08535161113832145929336547852e-05 -0.000378823402570560574531555175781
1534367453.65000200271606445312 0.0499570369720458984375 -0.03024918399751186370849609375 -0.011796175502240657806396484375 -0.058704376220703125 0.00026582903228700160980224609375 -0.00102100265212357044219970703125 0.000126642960822209715843200683594
1534367453.70000290870666503906 0.0500009059906005859375 -0.02451586537063121795654296875 -0.00349879055283963680267333984375 -0.071797437965869903564453125 -4.21643344452604651451110839844e-05 -0.000420974945882335305213928222656 -8.66783884703181684017181396484e-05
1534367453.75002002716064453125 0.0500171184539794921875 -0.0068756029941141605377197265625 0.0202448666095733642578125 -0.069120906293392181396484375 -4.36860545960371382534503936768e-06 -0.00117454060819000005722045898438 -0.000686031940858811140060424804688
1534367453.8000030517578125 0.04998302459716796875 -0.043580196797847747802734375 0.00902291573584079742431640625 -0.066304624080657958984375 2.06091281143017113208770751953e-05 -0.000237914355238899588584899902344 -0.000418633659137412905693054199219
1534367453.85015392303466796875 0.05015087127685546875 -0.03134466707706451416015625 0.01721319742500782012939453125 -0.0687498748302459716796875 0.000236769759794697165489196777344 0.000401599856559187173843383789062 0.00089779659174382686614990234375
1534367453.90000200271606445312 0.049848079681396484375 -0.00071497284807264804840087890625 0.0019279974512755870819091796875 -0.0659942924976348876953125 -6.73294634907506406307220458984e-05 0.000406268023652955889701843261719 -0.00086023728363215923309326171875
1534367453.95001697540283203125 0.050014972686767578125 -0.03104497678577899932861328125 -0.01969180442392826080322265625 -0.072672508656978607177734375 -0.000247625750489532947540283203125 -0.000492945488076657056808471679688 -0.0007413863204419612884521484375
1534367454.00001096725463867188 0.049993991851806640625 -0.02944981865584850311279296875 0.0075895353220403194427490234375 -0.0540054142475128173828125 0.000351217488059774041175842285156 -0.000369286310160532593727111816406 0.000921742815990000963211059570312
1534367454.05000090599060058594 0.0499899387359619140625 -0.012497007846832275390625 0.02522081695497035980224609375 -0.063273794949054718017578125 0.000233433544053696095943450927734 -0.000226107615162618458271026611328 0.000513091334141790866851806640625
1534367454.10003495216369628906 0.050034046173095703125 -0.031576775014400482177734375 0.025384671986103057861328125 -0.0604345761239528656005859375 0.000204870390007272362709045410156 -0.000645747582893818616867065429688 -0.000685616105329245328903198242188
1534367454.15000009536743164062 0.0499651432037353515625 -0.0292817540466785430908203125 0.00330591085366904735565185546875 -0.05872838199138641357421875 5.92948672419879585504531860352e-05 0.000188062636880204081535339355469 0.000181538634933531284332275390625
1534367454.20018100738525390625 0.050180912017822265625 -0.015827246010303497314453125 -0.012588150799274444580078125 -0.069979704916477203369140625 0.000261783279711380600929260253906 3.47608852280245628207921981812e-06 3.40843071171548217535018920898e-05
1534367454.25000095367431640625 0.0498199462890625 -0.02438682131469249725341796875 -0.014463238418102264404296875 -0.0559278689324855804443359375 -0.000159779636305756866931915283203 -0.000478941132314503192901611328125 0.000470960862003266811370849609375
1534367454.30000209808349609375 0.0500011444091796875 -0.02159550599753856658935546875 -0.0070920228026807308197021484375 -0.066723577678203582763671875 -0.000297927967039868235588073730469 -0.000471155915874987840652465820312 -0.000270827149506658315658569335938
1534367454.35000109672546386719 0.0499989986419677734375 -0.03715299069881439208984375 0.01442656479775905609130859375 -0.06020681560039520263671875 0.000116347728180699050426483154297 4.48047539975959807634353637695e-05 2.93939556286204606294631958008e-05
1534367454.40000295639038085938 0.0500018596649169921875 -0.0167476236820220947265625 0.01593882404267787933349609375 -0.048857845366001129150390625 -0.00033272360451519489288330078125 0.000480503891594707965850830078125 0.000509857025463134050369262695312
1534367454.45005488395690917969 0.0500519275665283203125 -0.009034253656864166259765625 0.01792883314192295074462890625 -0.036872975528240203857421875 0.000479293899843469262123107910156 -0.000407821615226566791534423828125 -3.9803027902962639927864074707e-05
1534367454.50000405311584472656 0.049949169158935546875 -0.00718243420124053955078125 -0.0028851064853370189666748046875 -0.009136217646300792694091796875 4.51924293543015664909034967422e-08 -0.000685847422573715448379516601562 -0.000243587841396220028400421142578
1534367454.55020189285278320312 0.0501978397369384765625 -0.013137959875166416168212890625 -0.0205919407308101654052734375 -0.00382313947193324565887451171875 -8.25272436486557126045227050781e-05 -0.000218256187508814036846160888672 3.98211996071040630340576171875e-05
1534367454.60000300407409667969 0.0498011112213134765625 0.005181496031582355499267578125 -0.02355855889618396759033203125 0.01624140702188014984130859375 -0.000129989275592379271984100341797 4.78624751849565654993057250977e-05 -1.50724217746756039559841156006e-05
1534367454.65000104904174804688 0.0499980449676513671875 -0.0059055848978459835052490234375 -0.02629606984555721282958984375 0.02023542113602161407470703125 0.000154974884935654699802398681641 -0.000146220350870862603187561035156 -0.000743995013181120157241821289062
1534367454.70000290870666503906 0.0500018596649169921875 -0.02282071299850940704345703125 -0.0142529010772705078125 0.01998011767864227294921875 -0.000397932220948860049247741699219 -0.000200360940652899444103240966797 5.41031258762814104557037353516e-05
1534367454.75000095367431640625 0.0499980449676513671875 -0.000446094461949542164802551269531 0.00318142049945890903472900390625 0.021315447986125946044921875 0.000142254953971132636070251464844 0.000643284642137587070465087890625 0.000640894111711531877517700195312
1534367454.80008006095886230469 0.0500791072845458984375 0.00652876310050487518310546875 0.0053199385292828083038330078125 0.01747787930071353912353515625 0.00039326469413936138153076171875 0.000361216778401285409927368164062 -0.000465170363895595073699951171875
1534367454.85000109672546386719 0.0499210357666015625 -0.008863297291100025177001953125 -0.017611421644687652587890625 0.01974556408822536468505859375 1.02172416518442332744598388672e-05 5.30300712853204458951950073242e-05 -0.000644461193587630987167358398438
1534367454.90023088455200195312 0.0502297878265380859375 -0.010399653576314449310302734375 -0.02211344242095947265625 0.014380575157701969146728515625 0.00029964768327772617340087890625 0.000214844389120116829872131347656 0.000191191196790896356105804443359
1534367454.95000100135803222656 0.0497701168060302734375 0.0075858398340642452239990234375 -0.01603007502853870391845703125 0.022516019642353057861328125 -0.000322991894790902733802795410156 -0.000390515837352722883224487304688 0.000335904769599437713623046875
1534367455.00001096725463867188 0.0500099658966064453125 -0.00221303687430918216705322265625 -0.014860960654914379119873046875 0.01589825935661792755126953125 -0.000105401013570372015237808227539 -0.000364128616638481616973876953125 -0.000800820125732570886611938476562
1534367455.05000090599060058594 0.0499899387359619140625 -0.019503392279148101806640625 -0.0084928981959819793701171875 0.0320614688098430633544921875 -0.000163464967045001685619354248047 -9.4416109277517534792423248291e-06 0.00012773857451975345611572265625
1534367455.10000395774841308594 0.0500030517578125 -0.00260696629993617534637451171875 -0.0054503120481967926025390625 0.02382963337004184722900390625 9.60680117714218795299530029297e-05 0.000324687251122668385505676269531 0.000722520053386688232421875
1534367455.15010190010070800781 0.050097942352294921875 0.00279422546736896038055419921875 -0.000534152553882449865341186523438 0.01547363214194774627685546875 0.000165380581165663897991180419922 4.59455477539449930191040039062e-05 -0.000155179019202478229999542236328
1534367455.20000195503234863281 0.049900054931640625 -0.0083235017955303192138671875 -0.0163092203438282012939453125 0.0219663642346858978271484375 -0.000234048129641450941562652587891 0.000210016427445225417613983154297 3.955862484872341156005859375e-05
1534367455.250247955322265625 0.0502460002899169921875 -0.0018943841569125652313232421875 -0.01463474333286285400390625 0.012055098079144954681396484375 0.00070728198625147342681884765625 -5.27428601344581693410873413086e-05 0.00057941512204706668853759765625
1534367455.3000030517578125 0.049755096435546875 -0.008391783572733402252197265625 -0.0130940489470958709716796875 0.0180912874639034271240234375 -0.0012376424856483936309814453125 -3.79254124709405004978179931641e-05 -0.000170036015333607792854309082031
1534367455.35000205039978027344 0.0499989986419677734375 0.00107180711347609758377075195312 -0.0221356041729450225830078125 0.01824629865586757659912109375 -0.00055049196816980838775634765625 0.000249855627771466970443725585938 -0.000682808284182101488113403320312
1534367455.40000200271606445312 0.0499999523162841796875 -0.01097576878964900970458984375 -0.00984544493257999420166015625 0.01569748856127262115478515625 -0.000150849533383734524250030517578 -9.15941109269624575972557067871e-06 -0.000315725075779482722282409667969
1534367455.45000100135803222656 0.0499989986419677734375 0.000987050938419997692108154296875 -0.014794625341892242431640625 0.01715345680713653564453125 -4.08331507060211151838302612305e-05 0.000181236042408272624015808105469 0.000587602087762206792831420898438
1534367455.50012993812561035156 0.050128936767578125 -0.00133489177096635103225708007812 0.00560588948428630828857421875 0.01652737148106098175048828125 0.000614713004324585199356079101562 -0.000591945950873196125030517578125 -0.000218580637010745704174041748047
1534367455.54999995231628417969 0.049870014190673828125 -0.010343461297452449798583984375 0.000328008463839069008827209472656 0.02100538276135921478271484375 0.00031035835854709148406982421875 -0.000565516646020114421844482421875 -0.000120120748761110007762908935547
1534367455.60004091262817382812 0.0500409603118896484375 -0.004353237338364124298095703125 -0.0022296118550002574920654296875 0.02274358831346035003662109375 0.000120050775876734405755996704102 -2.85840633296174928545951843262e-05 0.000487978133605793118476867675781
1534367455.65000104904174804688 0.04996013641357421875 -0.008112676441669464111328125 -0.0163195468485355377197265625 0.0094459019601345062255859375 -0.000167437014169991016387939453125 -0.000457203626865521073341369628906 -4.50925836048554629087448120117e-05
1534367455.70000195503234863281 0.0500009059906005859375 0.000899597129318863153457641601562 -0.01688188128173351287841796875 0.021028973162174224853515625 0.000140877265948802232742309570312 -0.000304773944662883877754211425781 0.00027747289277613162994384765625
1534367455.75001311302185058594 0.050011157989501953125 -0.0055207130499184131622314453125 -0.0044317464344203472137451171875 0.01692262850701808929443359375 0.000391101173590868711471557617188 -0.000164776225574314594268798828125 -0.0002633384428918361663818359375
1534367455.80000209808349609375 0.0499889850616455078125 -0.000972116715274751186370849609375 -0.0046581323258578777313232421875 0.0170285440981388092041015625 0.000128600120660848915576934814453 0.000144320598337799310684204101562 0.000197240675333887338638305664062
1534367455.85015010833740234375 0.05014801025390625 -0.0045440248213708400726318359375 -0.0030711726285517215728759765625 0.02510044164955615997314453125 0.000612380623351782560348510742188 0.000588549242820590734481811523438 -0.000170858082128688693046569824219
1534367455.90000200271606445312 0.049851894378662109375 -0.0051212613470852375030517578125 -0.0124893896281719207763671875 0.00932057015597820281982421875 -0.000232886843150481581687927246094 0.000210367419640533626079559326172 -9.19169469852931797504425048828e-05
1534367455.950016021728515625 0.050014019012451171875 -0.0105025358498096466064453125 -0.02246304042637348175048828125 0.0269387625157833099365234375 -0.000407927116611972451210021972656 -0.000440906442236155271530151367188 -0.000121490906167309731245040893555
1534367456.00001001358032226562 0.049993991851806640625 -0.00210913573391735553741455078125 -0.007973226718604564666748046875 0.01274801976978778839111328125 0.00080292276106774806976318359375 0.000135311216581612825393676757812 4.44948483391272020526230335236e-07
1534367456.04999995231628417969 0.0499899387359619140625 -0.00999424420297145843505859375 0.0046903337351977825164794921875 0.0175273232161998748779296875 -0.000332867086399346590042114257812 -0.000749127415474504232406616210938 -0.000195782922673970460891723632812
1534367456.10004091262817382812 0.0500409603118896484375 -0.009562822990119457244873046875 -0.0056589529849588871002197265625 0.02607445605099201202392578125 -0.000102171303296927362680435180664 0.000184186443220824003219604492188 0.000268711330136284232139587402344
1534367456.15000104904174804688 0.04996013641357421875 0.018705822527408599853515625 0.00785361416637897491455078125 0.0122554339468479156494140625 -9.32109833229333162307739257812e-05 2.2424594135372899472713470459e-05 -0.000425805425038561224937438964844
1534367456.20017790794372558594 0.0501768589019775390625 0.0028041093610227108001708984375 -0.010600574314594268798828125 0.013776049949228763580322265625 -0.000319442449836060404777526855469 -0.000428077502874657511711120605469 -0.000191418323083780705928802490234
1534367456.25000095367431640625 0.0498230457305908203125 -0.00830736197531223297119140625 -0.01751008443534374237060546875 0.0204017162322998046875 0.000344702682923525571823120117188 -0.000689940701704472303390502929688 -9.93940629996359348297119140625e-05
1534367456.3000030517578125 0.05000209808349609375 -0.01025844551622867584228515625 -0.01363045535981655120849609375 0.010739929974079132080078125 -0.000575046695303171873092651367188 -0.000446202087914571166038513183594 0.000280961015960201621055603027344
1534367456.35000109672546386719 0.0499980449676513671875 0.000829465861897915601730346679688 0.0036498517729341983795166015625 0.0157459937036037445068359375 1.06653124021249823272228240967e-05 -0.000495495914947241544723510742188 -7.79998736106790602207183837891e-05
1534367456.40000295639038085938 0.0500018596649169921875 -0.013103813864290714263916015625 -0.00846333242952823638916015625 0.02388660423457622528076171875 0.000151419604662805795669555664062 0.000208182522328570485115051269531 -0.000127213788800872862339019775391
1534367456.45006108283996582031 0.0500581264495849609375 0.000285121524939313530921936035156 -0.00853876955807209014892578125 0.013848309405148029327392578125 0.000178371818037703633308410644531 0.0012425514869391918182373046875 0.000388695218134671449661254882812
1534367456.50000309944152832031 0.0499420166015625 0.01853399910032749176025390625 -0.006905299611389636993408203125 0.010904612950980663299560546875 0.000903775158803910017013549804688 0.000169687162269838154315948486328 0.000587811577133834362030029296875
1534367456.55019998550415039062 0.0501968860626220703125 0.00132707669399678707122802734375 -0.010601636953651905059814453125 0.0166532509028911590576171875 -0.000648931774776428937911987304688 0.000218057029996998608112335205078 -7.93930739746429026126861572266e-05
1534367456.60000300407409667969 0.0498030185699462890625 -0.0045896987430751323699951171875 0.009877000935375690460205078125 0.02944026701152324676513671875 0.00052925501950085163116455078125 0.0005172831006348133087158203125 0.000825684226583689451217651367188
1534367456.65000009536743164062 0.0499970912933349609375 0.0047949361614882946014404296875 -0.000773154490161687135696411132812 0.01844670809805393218994140625 0.000121887584100477397441864013672 5.99441736994776874780654907227e-05 9.61551268119364976882934570312e-05
1534367456.70000195503234863281 0.0500018596649169921875 0.0075428918935358524322509765625 -0.010522781871259212493896484375 0.02432811819016933441162109375 0.000234293023822829127311706542969 -0.000560005602892488241195678710938 -0.000698629592079669237136840820312
1534367456.7500019073486328125 0.0499999523162841796875 -0.0037448643706738948822021484375 -0.03471209108829498291015625 0.02059653960168361663818359375 0.000500754162203520536422729492188 -0.000569884548895061016082763671875 -0.001419834792613983154296875
1534367456.80008411407470703125 0.05008220672607421875 -0.00341589446179568767547607421875 -0.033417351543903350830078125 0.020784534513950347900390625 0.000215881518670357763767242431641 -0.000776412489358335733413696289062 0.000694537186063826084136962890625
1534367456.85000109672546386719 0.0499169826507568359375 0.000194838226889260113239288330078 -0.00117505912203341722488403320312 0.0214408375322818756103515625 0.0017771073617041110992431640625 -0.00119847920723259449005126953125 5.33405036549083888530731201172e-05
1534367456.90022611618041992188 0.0502250194549560546875 -0.0160762332379817962646484375 0.011166145093739032745361328125 0.02331721968948841094970703125 0.00189015618525445461273193359375 0.000504038180224597454071044921875 0.00104772753547877073287963867188
1534367456.95000004768371582031 0.0497739315032958984375 0.0010970928706228733062744140625 0.0311502926051616668701171875 -0.0040562339127063751220703125 0.000176228539203293621540069580078 0.0010405532084405422210693359375 0.000236214822507463395595550537109
1534367457.00001096725463867188 0.0500109195709228515625 -0.02804548479616641998291015625 0.01313130371272563934326171875 0.003014025278389453887939453125 0.000456022622529417276382446289062 0.003493249416351318359375 0.00125217367894947528839111328125
1534367457.05000090599060058594 0.0499899387359619140625 0.011984334327280521392822265625 -0.0338623225688934326171875 0.01424055360257625579833984375 -0.000659666780848056077957153320312 0.00344710494391620159149169921875 0.00259204767644405364990234375
1534367457.10000205039978027344 0.0500011444091796875 0.032223381102085113525390625 -0.02825365029275417327880859375 0.01711362786591053009033203125 0.000491892569698393344879150390625 0.00203054933808743953704833984375 0.000385849853046238422393798828125
1534367457.15009999275207519531 0.050097942352294921875 -0.0076963105238974094390869140625 -0.0222947932779788970947265625 0.00169356784317642450332641601562 -0.000572157208807766437530517578125 0.000431840046076104044914245605469 -0.000214236933970823884010314941406
1534367457.20000290870666503906 0.04990291595458984375 -0.0079705975949764251708984375 -0.012832410633563995361328125 0.02001749910414218902587890625 -0.000439441413618624210357666015625 0.000987313105724751949310302734375 0.00154644285794347524642944335938
1534367457.25026798248291015625 0.0502650737762451171875 0.012374506331980228424072265625 0.0028065857477486133575439453125 0.01988113112747669219970703125 0.00099864904768764972686767578125 0.000530443037860095500946044921875 0.00118823454249650239944458007812
1534367457.30000209808349609375 0.0497341156005859375 -0.000325598637573421001434326171875 0.0046077514998614788055419921875 0.013092763721942901611328125 -0.0006620050407946109771728515625 1.3955868780612945556640625e-06 -0.000462124473415315151214599609375
1534367457.35000205039978027344 0.0499999523162841796875 -0.009810547344386577606201171875 -0.00536837615072727203369140625 0.003749005496501922607421875 -6.77598582115024328231811523438e-05 0.000570305332075804471969604492188 -6.54593241051770746707916259766e-05
